('species', 'cicindela tranquebarica', 'subspecies', 'cicindela tranquebarica tranquebarica')
('species', 'cicindela tranquebarica', 'subspecies', 'cicindela tranquebarica vibex')
('species', 'cicindela tranquebarica', 'subspecies', 'cicindela tranquebarica viridissima')
('species', 'cicindela trifasciata', 'subspecies', 'cicindela trifasciata ascendens')
('species', 'cicindela trifasciata', 'subspecies', 'cicindela trifasciata sigmoidea')
('species', 'cicindela trifasciata', 'subspecies', 'cicindela trifasciata trifasciata')
('species', 'cicindela willistoni', 'subspecies', 'cicindela willistoni echo')
('species', 'cicindela willistoni', 'subspecies', 'cicindela willistoni estancia')
('species', 'cicindela willistoni', 'subspecies', 'cicindela willistoni funaroi')
('species', 'cicindela willistoni', 'subspecies', 'cicindela willistoni hirtifrons')
('species', 'cicindela willistoni', 'subspecies', 'cicindela willistoni praedicta')
('species', 'cicindela willistoni', 'subspecies', 'cicindela willistoni pseudosenilis')
('species', 'cicindela willistoni', 'subspecies', 'cicindela willistoni sulfontis')
('species', 'cicindela willistoni', 'subspecies', 'cicindela willistoni willistoni')
('species', 'clinidium apertum', 'subspecies', 'clinidium apertum apertum')
('species', 'clivina fossor', 'subspecies', 'clivina fossor fossor')
('species', 'cychrus hemphillii', 'subspecies', 'cychrus hemphillii hemphillii')
('species', 'cychrus hemphillii', 'subspecies', 'cychrus hemphillii rickseckeri')
('species', 'cyclotrachelus sodalis', 'subspecies', 'cyclotrachelus sodalis colossus')
('species', 'cyclotrachelus sodalis', 'subspecies', 'cyclotrachelus sodalis sodalis')
('species', 'cylindera lemniscata', 'subspecies', 'cylindera lemniscata lemniscata')
('species', 'cylindera lemniscata', 'subspecies', 'cylindera lemniscata rebaptisata')
('species', 'cylindera terricola', 'subspecies', 'cylindera terricola cinctipennis')
('species', 'cylindera terricola', 'subspecies', 'cylindera terricola continua')
('species', 'cylindera terricola', 'subspecies', 'cylindera terricola imperfecta')
('species', 'cylindera terricola', 'subspecies', 'cylindera terricola kaibabensis')
('species', 'cylindera terricola', 'subspecies', 'cylindera terricola susanagreae')
('species', 'cylindera terricola', 'subspecies', 'cylindera terricola terricola')
('species', 'cylindera viridisticta', 'subspecies', 'cylindera viridisticta arizonensis')
('species', 'cylindera viridisticta', 'subspecies', 'cylindera viridisticta viridisticta')
('species', 'cymindis platicollis', 'subspecies', 'cymindis platicollis atripennis')
('species', 'cymindis platicollis', 'subspecies', 'cymindis platicollis platicollis')
('species', 'cymindis punctigera', 'subspecies', 'cymindis punctigera punctigera')
('species', 'cymindis punctigera', 'subspecies', 'cymindis punctigera sulcipennis')
('species', 'diacheila arctica', 'subspecies', 'diacheila arctica amoena')
('species', 'diacheila arctica', 'subspecies', 'diacheila arctica arctica')
('species', 'dicaelus dilatatus', 'subspecies', 'dicaelus dilatatus dilatatus')
('species', 'dicaelus dilatatus', 'subspecies', 'dicaelus dilatatus sinuatus')
('species', 'dicaelus furvus', 'subspecies', 'dicaelus furvus carinatus')
('species', 'dicaelus furvus', 'subspecies', 'dicaelus furvus furvus')
('species', 'dicaelus laevipennis', 'subspecies', 'dicaelus laevipennis laevipennis')
('species', 'dicaelus purpuratus', 'subspecies', 'dicaelus purpuratus purpuratus')
('species', 'dicaelus purpuratus', 'subspecies', 'dicaelus purpuratus splendidus')
('species', 'dicaelus sculptilis', 'subspecies', 'dicaelus sculptilis intricatus')
('species', 'dicaelus sculptilis', 'subspecies', 'dicaelus sculptilis sculptilis')
('species', 'dicaelus sculptilis', 'subspecies', 'dicaelus sculptilis upioides')
('species', 'dicheirotrichus mannerheimii', 'subspecies', 'dicheirotrichus mannerheimii mannerheimii')
('species', 'dicheirus dilatatus', 'subspecies', 'dicheirus dilatatus angulatus')
('species', 'dicheirus dilatatus', 'subspecies', 'dicheirus dilatatus dilatatus')
('species', 'diplocheila major', 'subspecies', 'diplocheila major major')
('species', 'diplocheila major', 'subspecies', 'diplocheila major melissisa')
('species', 'discoderus robustus', 'subspecies', 'discoderus robustus piceus')
('species', 'discoderus robustus', 'subspecies', 'discoderus robustus robustus')
('species', 'dyschirius politus', 'subspecies', 'dyschirius politus politus')
('species', 'dyschirius subarcticus', 'subspecies', 'dyschirius subarcticus subarcticus')
('species', 'elaphrus americanus', 'subspecies', 'elaphrus americanus americanus')
('species', 'elaphrus americanus', 'subspecies', 'elaphrus americanus sylvanus')
('species', 'elaphrus angusticollis', 'subspecies', 'elaphrus angusticollis angusticollis')
('species', 'elaphrus lapponicus', 'subspecies', 'elaphrus lapponicus lapponicus')
('species', 'elaphrus lapponicus', 'subspecies', 'elaphrus lapponicus obliteratus')
('species', 'ellipsoptera hamata', 'subspecies', 'ellipsoptera hamata hamata')
('species', 'ellipsoptera hamata', 'subspecies', 'ellipsoptera hamata lacerata')
('species', 'ellipsoptera hamata', 'subspecies', 'ellipsoptera hamata monti')
('species', 'ellipsoptera macra', 'subspecies', 'ellipsoptera macra ampliata')
('species', 'ellipsoptera macra', 'subspecies', 'ellipsoptera macra fluviatilis')
('species', 'ellipsoptera macra', 'subspecies', 'ellipsoptera macra macra')
('species', 'ellipsoptera nevadica', 'subspecies', 'ellipsoptera nevadica citata')
('species', 'ellipsoptera nevadica', 'subspecies', 'ellipsoptera nevadica knausii')
('species', 'ellipsoptera nevadica', 'subspecies', 'ellipsoptera nevadica lincolniana')
('species', 'ellipsoptera nevadica', 'subspecies', 'ellipsoptera nevadica makosika')
('species', 'ellipsoptera nevadica', 'subspecies', 'ellipsoptera nevadica nevadica')
('species', 'ellipsoptera nevadica', 'subspecies', 'ellipsoptera nevadica olmosa')
('species', 'ellipsoptera nevadica', 'subspecies', 'ellipsoptera nevadica tubensis')
('species', 'ellipsoptera sperata', 'subspecies', 'ellipsoptera sperata inquisitor')
('species', 'ellipsoptera sperata', 'subspecies', 'ellipsoptera sperata sperata')
('species', 'eunota togata', 'subspecies', 'eunota togata fascinans')
('species', 'eunota togata', 'subspecies', 'eunota togata globicollis')
('species', 'eunota togata', 'subspecies', 'eunota togata togata')
('species', 'galerita lecontei', 'subspecies', 'galerita lecontei bicoloripes')
('species', 'galerita lecontei', 'subspecies', 'galerita lecontei lecontei')
('species', 'galerita lecontei', 'subspecies', 'galerita lecontei tenebricosa')
('species', 'goniotropis kuntzeni', 'subspecies', 'goniotropis kuntzeni kuntzeni')
('species', 'habroscelimorpha californica', 'subspecies', 'habroscelimorpha californica californica')
('species', 'habroscelimorpha californica', 'subspecies', 'habroscelimorpha californica mojavi')
('species', 'habroscelimorpha californica', 'subspecies', 'habroscelimorpha californica pseudoerronea')
('species', 'habroscelimorpha circumpicta', 'subspecies', 'habroscelimorpha circumpicta circumpicta')
('species', 'habroscelimorpha circumpicta', 'subspecies', 'habroscelimorpha circumpicta johnsonii')
('species', 'habroscelimorpha circumpicta', 'subspecies', 'habroscelimorpha circumpicta pembina')
('species', 'habroscelimorpha dorsalis', 'subspecies', 'habroscelimorpha dorsalis dorsalis')
('species', 'habroscelimorpha dorsalis', 'subspecies', 'habroscelimorpha dorsalis media')
('species', 'habroscelimorpha dorsalis', 'subspecies', 'habroscelimorpha dorsalis saulcyi')
('species', 'habroscelimorpha dorsalis', 'subspecies', 'habroscelimorpha dorsalis venusta')
('species', 'habroscelimorpha fulgoris', 'subspecies', 'habroscelimorpha fulgoris albilata')
('species', 'habroscelimorpha fulgoris', 'subspecies', 'habroscelimorpha fulgoris erronea')
('species', 'habroscelimorpha fulgoris', 'subspecies', 'habroscelimorpha fulgoris fulgoris')
('species', 'habroscelimorpha praetextata', 'subspecies', 'habroscelimorpha praetextata pallidofemora')
('species', 'habroscelimorpha praetextata', 'subspecies', 'habroscelimorpha praetextata praetextata')
('species', 'harpalus amputatus', 'subspecies', 'harpalus amputatus amputatus')
('species', 'harpalus vittatus', 'subspecies', 'harpalus vittatus alaskensis')
('species', 'harpalus vittatus', 'subspecies', 'harpalus vittatus vittatus')
('species', 'helluomorphoides praeustus', 'subspecies', 'helluomorphoides praeustus bicolor')
('species', 'helluomorphoides praeustus', 'subspecies', 'helluomorphoides praeustus floridanus')
('species', 'helluomorphoides praeustus', 'subspecies', 'helluomorphoides praeustus praeustus')
('species', 'laemostenus terricola', 'subspecies', 'laemostenus terricola terricola')
('species', 'loricera pilicornis', 'subspecies', 'loricera pilicornis congesta')
('species', 'loricera pilicornis', 'subspecies', 'loricera pilicornis pilicornis')
('species', 'mecyclothorax interruptus', 'subspecies', 'mecyclothorax interruptus integer')
('species', 'mecyclothorax interruptus', 'subspecies', 'mecyclothorax interruptus interruptus')
('species', 'megacephala sobrina', 'subspecies', 'megacephala sobrina infuscata')
('species', 'metrius contractus', 'subspecies', 'metrius contractus contractus')
('species', 'metrius contractus', 'subspecies', 'metrius contractus planatus')
('species', 'metrius contractus', 'subspecies', 'metrius contractus sericeus')
('species', 'microlestes brevilobus', 'subspecies', 'microlestes brevilobus brevilobus')
('species', 'microlestes lucidus', 'subspecies', 'microlestes lucidus lucidus')
('species', 'neaphaenops tellkampfii', 'subspecies', 'neaphaenops tellkampfii henroti')
('species', 'neaphaenops tellkampfii', 'subspecies', 'neaphaenops tellkampfii meridionalis')
('species', 'neaphaenops tellkampfii', 'subspecies', 'neaphaenops tellkampfii tellkampfii')
('species', 'neaphaenops tellkampfii', 'subspecies', 'neaphaenops tellkampfii viator')
('species', 'nebria acuta', 'subspecies', 'nebria acuta acuta')
('species', 'nebria acuta', 'subspecies', 'nebria acuta quileute')
('species', 'nebria acuta', 'subspecies', 'nebria acuta sonorae')
('species', 'nebria arkansana', 'subspecies', 'nebria arkansana arkansana')
('species', 'nebria arkansana', 'subspecies', 'nebria arkansana edwardsi')
('species', 'nebria arkansana', 'subspecies', 'nebria arkansana fragilis')
('species', 'nebria arkansana', 'subspecies', 'nebria arkansana oowah')
('species', 'nebria crassicornis', 'subspecies', 'nebria crassicornis crassicornis')
('species', 'nebria crassicornis', 'subspecies', 'nebria crassicornis intermedia')
('species', 'nebria gebleri', 'subspecies', 'nebria gebleri albimontis')
('species', 'nebria gebleri', 'subspecies', 'nebria gebleri cascadensis')
('species', 'nebria gebleri', 'subspecies', 'nebria gebleri fragariae')
('species', 'nebria gebleri', 'subspecies', 'nebria gebleri gebleri')
('species', 'nebria gebleri', 'subspecies', 'nebria gebleri rathvoni')
('species', 'nebria gebleri', 'subspecies', 'nebria gebleri siskiyouensis')
('species', 'nebria gyllenhali', 'subspecies', 'nebria gyllenhali castanipes')
('species', 'nebria gyllenhali', 'subspecies', 'nebria gyllenhali lassenensis')
('species', 'nebria gyllenhali', 'subspecies', 'nebria gyllenhali lindrothi')
('species', 'nebria ingens', 'subspecies', 'nebria ingens ingens')
('species', 'nebria ingens', 'subspecies', 'nebria ingens riversi')
('species', 'nebria kincaidi', 'subspecies', 'nebria kincaidi balli')
('species', 'nebria kincaidi', 'subspecies', 'nebria kincaidi kincaidi')
('species', 'nebria meanyi', 'subspecies', 'nebria meanyi giulianii')
('species', 'nebria meanyi', 'subspecies', 'nebria meanyi lamarckensis')
('species', 'nebria meanyi', 'subspecies', 'nebria meanyi meanyi')
('species', 'nebria meanyi', 'subspecies', 'nebria meanyi sylvatica')
('species', 'nebria nivalis', 'subspecies', 'nebria nivalis gaspesiana')
('species', 'nebria nivalis', 'subspecies', 'nebria nivalis nivalis')
('species', 'nebria obliqua', 'subspecies', 'nebria obliqua chuskae')
('species', 'nebria obliqua', 'subspecies', 'nebria obliqua obliqua')
('species', 'nebria piute', 'subspecies', 'nebria piute piute')
('species', 'nebria piute', 'subspecies', 'nebria piute sevieri')
('species', 'nebria piute', 'subspecies', 'nebria piute utahensis')
('species', 'nebria sahlbergii', 'subspecies', 'nebria sahlbergii modoc')
('species', 'nebria sahlbergii', 'subspecies', 'nebria sahlbergii sahlbergii')
('species', 'nebria sahlbergii', 'subspecies', 'nebria sahlbergii triad')
('species', 'nebria schwarzi', 'subspecies', 'nebria schwarzi beverlianna')
('species', 'nebria schwarzi', 'subspecies', 'nebria schwarzi schwarzi')
('species', 'nebria spatulata', 'subspecies', 'nebria spatulata sierrae')
('species', 'nebria spatulata', 'subspecies', 'nebria spatulata spatulata')
('species', 'nebria trifaria', 'subspecies', 'nebria trifaria pasquineli')
('species', 'nebria trifaria', 'subspecies', 'nebria trifaria trifaria')
('species', 'nebria vandykei', 'subspecies', 'nebria vandykei vandykei')
('species', 'nebria vandykei', 'subspecies', 'nebria vandykei wyeast')
('species', 'nebria zioni', 'subspecies', 'nebria zioni oasis')
('species', 'nebria zioni', 'subspecies', 'nebria zioni zioni')
('species', 'omus californicus', 'subspecies', 'omus californicus angustocylindricus')
('species', 'omus californicus', 'subspecies', 'omus californicus californicus')
('species', 'omus californicus', 'subspecies', 'omus californicus intermedius')
('species', 'omus californicus', 'subspecies', 'omus californicus subcylindricus')
('species', 'opilidia chlorocephala', 'subspecies', 'opilidia chlorocephala chlorocephala')
('species', 'opilidia chlorocephala', 'subspecies', 'opilidia chlorocephala smythi')
('species', 'patrobus septentrionis', 'subspecies', 'patrobus septentrionis septentrionis')
('species', 'pelmatellus stenolophoides', 'subspecies', 'pelmatellus stenolophoides parallelus')
('species', 'pentagonica flavipes', 'subspecies', 'pentagonica flavipes flavipes')
('species', 'pentagonica flavipes', 'subspecies', 'pentagonica flavipes picipes')
('species', 'philophuga viridis', 'subspecies', 'philophuga viridis amoena')
('species', 'philophuga viridis', 'subspecies', 'philophuga viridis horni')
('species', 'philophuga viridis', 'subspecies', 'philophuga viridis klamathea')
('species', 'philophuga viridis', 'subspecies', 'philophuga viridis viridis')
('species', 'pseudanophthalmus cerberus', 'subspecies', 'pseudanophthalmus cerberus cerberus')
('species', 'pseudanophthalmus cerberus', 'subspecies', 'pseudanophthalmus cerberus completus')
('species', 'pseudanophthalmus ciliaris', 'subspecies', 'pseudanophthalmus ciliaris ciliaris')
('species', 'pseudanophthalmus ciliaris', 'subspecies', 'pseudanophthalmus ciliaris orlindae')
('species', 'pseudanophthalmus darlingtoni', 'subspecies', 'pseudanophthalmus darlingtoni darlingtoni')
('species', 'pseudanophthalmus darlingtoni', 'subspecies', 'pseudanophthalmus darlingtoni persimilis')
('species', 'pseudanophthalmus fuscus', 'subspecies', 'pseudanophthalmus fuscus constrictus')
('species', 'pseudanophthalmus fuscus', 'subspecies', 'pseudanophthalmus fuscus fuscus')
('species', 'pseudanophthalmus grandis', 'subspecies', 'pseudanophthalmus grandis elevatus')
('species', 'pseudanophthalmus grandis', 'subspecies', 'pseudanophthalmus grandis grandis')
('species', 'pseudanophthalmus menetriesii', 'subspecies', 'pseudanophthalmus menetriesii campestris')
('species', 'pseudanophthalmus menetriesii', 'subspecies', 'pseudanophthalmus menetriesii menetriesii')
